driverStandingsId,raceId,driverId,points,position,wins,date,standings_rownum
6901,292,108,0.0,23,0,1992-05-03 00:00:00,standings_6078
6883,292,65,1.0,10,0,1992-05-03 00:00:00,standings_6079
6884,292,100,0.0,14,0,1992-05-03 00:00:00,standings_6080
6885,292,88,0.0,13,0,1992-05-03 00:00:00,standings_6081
6886,292,57,1.0,11,0,1992-05-03 00:00:00,standings_6082
6880,292,102,4.0,6,0,1992-05-03 00:00:00,standings_6083
6899,292,91,0.0,17,0,1992-05-03 00:00:00,standings_6084
6898,292,94,1.0,12,0,1992-05-03 00:00:00,standings_6085
6896,292,122,2.0,8,0,1992-05-03 00:00:00,standings_6086
6895,292,55,7.0,5,0,1992-05-03 00:00:00,standings_6087
6894,292,92,0.0,21,0,1992-05-03 00:00:00,standings_6088
6893,292,123,0.0,19,0,1992-05-03 00:00:00,standings_6089
6892,292,109,0.0,16,0,1992-05-03 00:00:00,standings_6090
6890,292,128,0.0,24,0,1992-05-03 00:00:00,standings_6091
6889,292,79,0.0,18,0,1992-05-03 00:00:00,standings_6092
6887,292,105,3.0,7,0,1992-05-03 00:00:00,standings_6093
6888,292,127,0.0,22,0,1992-05-03 00:00:00,standings_6094
6882,292,77,8.0,4,0,1992-05-03 00:00:00,standings_6095
6881,292,30,17.0,3,0,1992-05-03 00:00:00,standings_6096
6879,292,119,18.0,2,0,1992-05-03 00:00:00,standings_6097
6878,292,95,40.0,1,4,1992-05-03 00:00:00,standings_6098
6900,292,104,0.0,20,0,1992-05-03 00:00:00,standings_6099
6902,293,95,50.0,1,5,1992-05-17 00:00:00,standings_6100
6903,293,119,24.0,2,0,1992-05-17 00:00:00,standings_6101
6904,293,102,8.0,4,0,1992-05-17 00:00:00,standings_6102
6905,293,30,17.0,3,0,1992-05-17 00:00:00,standings_6103
6906,293,77,8.0,5,0,1992-05-17 00:00:00,standings_6104
6907,293,65,1.0,12,0,1992-05-17 00:00:00,standings_6105
6908,293,100,0.0,15,0,1992-05-17 00:00:00,standings_6106
6909,293,88,0.0,14,0,1992-05-17 00:00:00,standings_6107
6910,293,57,1.0,13,0,1992-05-17 00:00:00,standings_6108
6911,293,105,5.0,7,0,1992-05-17 00:00:00,standings_6109
6912,293,127,0.0,16,0,1992-05-17 00:00:00,standings_6110
6913,293,79,0.0,21,0,1992-05-17 00:00:00,standings_6111
6914,293,128,0.0,26,0,1992-05-17 00:00:00,standings_6112
6915,293,110,2.0,10,0,1992-05-17 00:00:00,standings_6113
6916,293,109,0.0,18,0,1992-05-17 00:00:00,standings_6114
6917,293,123,0.0,22,0,1992-05-17 00:00:00,standings_6115
6918,293,92,0.0,24,0,1992-05-17 00:00:00,standings_6116
6919,293,55,7.0,6,0,1992-05-17 00:00:00,standings_6117
6920,293,122,2.0,9,0,1992-05-17 00:00:00,standings_6118
6921,293,81,0.0,17,0,1992-05-17 00:00:00,standings_6119
6922,293,94,2.0,11,0,1992-05-17 00:00:00,standings_6120
6923,293,91,0.0,19,0,1992-05-17 00:00:00,standings_6121
6924,293,104,0.0,23,0,1992-05-17 00:00:00,standings_6122
6925,293,108,0.0,25,0,1992-05-17 00:00:00,standings_6123
6926,293,84,3.0,8,0,1992-05-17 00:00:00,standings_6124
6927,293,129,0.0,20,0,1992-05-17 00:00:00,standings_6125
6928,294,95,56.0,1,5,1992-05-31 00:00:00,standings_6126
6929,294,119,28.0,2,0,1992-05-31 00:00:00,standings_6127
6930,294,102,18.0,4,1,1992-05-31 00:00:00,standings_6128
6931,294,30,20.0,3,0,1992-05-31 00:00:00,standings_6129
6932,294,77,8.0,5,0,1992-05-31 00:00:00,standings_6130
6933,294,65,1.0,12,0,1992-05-31 00:00:00,standings_6131
6934,294,100,0.0,16,0,1992-05-31 00:00:00,standings_6132
6935,294,88,0.0,15,0,1992-05-31 00:00:00,standings_6133
6936,294,57,1.0,13,0,1992-05-31 00:00:00,standings_6134
6937,294,105,5.0,8,0,1992-05-31 00:00:00,standings_6135
6938,294,127,0.0,17,0,1992-05-31 00:00:00,standings_6136
6939,294,79,0.0,23,0,1992-05-31 00:00:00,standings_6137
6940,294,128,0.0,26,0,1992-05-31 00:00:00,standings_6138
6941,294,110,2.0,10,0,1992-05-31 00:00:00,standings_6139
6942,294,109,0.0,19,0,1992-05-31 00:00:00,standings_6140
6943,294,123,0.0,24,0,1992-05-31 00:00:00,standings_6141
6944,294,92,1.0,14,0,1992-05-31 00:00:00,standings_6142
6945,294,55,7.0,6,0,1992-05-31 00:00:00,standings_6143
6946,294,122,2.0,9,0,1992-05-31 00:00:00,standings_6144
6947,294,81,0.0,18,0,1992-05-31 00:00:00,standings_6145
6948,294,94,2.0,11,0,1992-05-31 00:00:00,standings_6146
6949,294,91,0.0,21,0,1992-05-31 00:00:00,standings_6147
6950,294,104,0.0,20,0,1992-05-31 00:00:00,standings_6148
6951,294,108,0.0,25,0,1992-05-31 00:00:00,standings_6149
6952,294,84,5.0,7,0,1992-05-31 00:00:00,standings_6150
6953,294,129,0.0,22,0,1992-05-31 00:00:00,standings_6151
6954,295,95,56.0,1,5,1992-06-14 00:00:00,standings_6152
6955,295,119,28.0,2,0,1992-06-14 00:00:00,standings_6153
6956,295,102,18.0,4,1,1992-06-14 00:00:00,standings_6154
6957,295,30,26.0,3,0,1992-06-14 00:00:00,standings_6155
6958,295,77,18.0,5,1,1992-06-14 00:00:00,standings_6156
6959,295,65,1.0,14,0,1992-06-14 00:00:00,standings_6157
6960,295,100,1.0,13,0,1992-06-14 00:00:00,standings_6158
6961,295,88,0.0,17,0,1992-06-14 00:00:00,standings_6159
6962,295,57,1.0,15,0,1992-06-14 00:00:00,standings_6160
6963,295,105,5.0,8,0,1992-06-14 00:00:00,standings_6161
6964,295,127,0.0,18,0,1992-06-14 00:00:00,standings_6162
6965,295,79,0.0,23,0,1992-06-14 00:00:00,standings_6163
6966,295,128,0.0,26,0,1992-06-14 00:00:00,standings_6164
6967,295,110,4.0,9,0,1992-06-14 00:00:00,standings_6165
6968,295,109,0.0,20,0,1992-06-14 00:00:00,standings_6166
6969,295,123,0.0,24,0,1992-06-14 00:00:00,standings_6167
6970,295,92,1.0,16,0,1992-06-14 00:00:00,standings_6168
6971,295,55,11.0,6,0,1992-06-14 00:00:00,standings_6169
6972,295,122,2.0,11,0,1992-06-14 00:00:00,standings_6170
6973,295,81,0.0,19,0,1992-06-14 00:00:00,standings_6171
6974,295,94,2.0,12,0,1992-06-14 00:00:00,standings_6172
6975,295,91,3.0,10,0,1992-06-14 00:00:00,standings_6173
6976,295,104,0.0,21,0,1992-06-14 00:00:00,standings_6174
6977,295,108,0.0,25,0,1992-06-14 00:00:00,standings_6175
6978,295,84,5.0,7,0,1992-06-14 00:00:00,standings_6176
6979,295,129,0.0,22,0,1992-06-14 00:00:00,standings_6177
6980,296,95,66.0,1,6,1992-07-05 00:00:00,standings_6178
6981,296,119,34.0,2,0,1992-07-05 00:00:00,standings_6179
6982,296,102,18.0,4,1,1992-07-05 00:00:00,standings_6180
6983,296,30,26.0,3,0,1992-07-05 00:00:00,standings_6181
6984,296,77,18.0,5,1,1992-07-05 00:00:00,standings_6182
6985,296,65,2.0,14,0,1992-07-05 00:00:00,standings_6183
6986,296,100,3.0,12,0,1992-07-05 00:00:00,standings_6184
6987,296,88,0.0,17,0,1992-07-05 00:00:00,standings_6185
6988,296,57,4.0,9,0,1992-07-05 00:00:00,standings_6186
6989,296,105,5.0,8,0,1992-07-05 00:00:00,standings_6187
6990,296,127,0.0,19,0,1992-07-05 00:00:00,standings_6188
6991,296,79,0.0,23,0,1992-07-05 00:00:00,standings_6189
6992,296,128,0.0,26,0,1992-07-05 00:00:00,standings_6190
6993,296,110,4.0,10,0,1992-07-05 00:00:00,standings_6191
6994,296,109,0.0,20,0,1992-07-05 00:00:00,standings_6192
6995,296,123,0.0,24,0,1992-07-05 00:00:00,standings_6193
6996,296,92,1.0,16,0,1992-07-05 00:00:00,standings_6194
6997,296,55,11.0,6,0,1992-07-05 00:00:00,standings_6195
6998,296,122,2.0,13,0,1992-07-05 00:00:00,standings_6196
6999,296,81,0.0,18,0,1992-07-05 00:00:00,standings_6197
7000,296,94,2.0,15,0,1992-07-05 00:00:00,standings_6198
7001,296,91,3.0,11,0,1992-07-05 00:00:00,standings_6199
7002,296,104,0.0,22,0,1992-07-05 00:00:00,standings_6200
7003,296,108,0.0,25,0,1992-07-05 00:00:00,standings_6201
7004,296,84,9.0,7,0,1992-07-05 00:00:00,standings_6202
7005,296,129,0.0,21,0,1992-07-05 00:00:00,standings_6203
7006,297,95,76.0,1,7,1992-07-12 00:00:00,standings_6204
7007,297,119,40.0,2,0,1992-07-12 00:00:00,standings_6205
7008,297,102,18.0,5,1,1992-07-12 00:00:00,standings_6206
7009,297,30,29.0,3,0,1992-07-12 00:00:00,standings_6207
7010,297,77,20.0,4,1,1992-07-12 00:00:00,standings_6208
7011,297,65,2.0,14,0,1992-07-12 00:00:00,standings_6209
7012,297,100,3.0,12,0,1992-07-12 00:00:00,standings_6210
7013,297,88,0.0,17,0,1992-07-12 00:00:00,standings_6211
7014,297,57,5.0,8,0,1992-07-12 00:00:00,standings_6212
7015,297,105,5.0,9,0,1992-07-12 00:00:00,standings_6213
7016,297,127,0.0,19,0,1992-07-12 00:00:00,standings_6214
7017,297,79,0.0,23,0,1992-07-12 00:00:00,standings_6215
7018,297,128,0.0,26,0,1992-07-12 00:00:00,standings_6216
7019,297,110,4.0,10,0,1992-07-12 00:00:00,standings_6217
7020,297,109,0.0,20,0,1992-07-12 00:00:00,standings_6218
7021,297,123,0.0,24,0,1992-07-12 00:00:00,standings_6219
7022,297,92,1.0,16,0,1992-07-12 00:00:00,standings_6220
7023,297,55,11.0,7,0,1992-07-12 00:00:00,standings_6221
7024,297,122,2.0,13,0,1992-07-12 00:00:00,standings_6222
7025,297,81,0.0,18,0,1992-07-12 00:00:00,standings_6223
7026,297,94,2.0,15,0,1992-07-12 00:00:00,standings_6224
7027,297,91,3.0,11,0,1992-07-12 00:00:00,standings_6225
7028,297,104,0.0,22,0,1992-07-12 00:00:00,standings_6226
7029,297,108,0.0,25,0,1992-07-12 00:00:00,standings_6227
7030,297,84,13.0,6,0,1992-07-12 00:00:00,standings_6228
7031,297,129,0.0,21,0,1992-07-12 00:00:00,standings_6229
7032,297,99,0.0,27,0,1992-07-12 00:00:00,standings_6230
7033,297,71,0.0,28,0,1992-07-12 00:00:00,standings_6231
7034,298,95,86.0,1,8,1992-07-26 00:00:00,standings_6232
7035,298,119,40.0,2,0,1992-07-26 00:00:00,standings_6233
7036,298,102,24.0,4,1,1992-07-26 00:00:00,standings_6234
7037,298,30,33.0,3,0,1992-07-26 00:00:00,standings_6235
7038,298,77,20.0,5,1,1992-07-26 00:00:00,standings_6236
7039,298,65,2.0,14,0,1992-07-26 00:00:00,standings_6237
7040,298,100,4.0,11,0,1992-07-26 00:00:00,standings_6238
7041,298,88,0.0,17,0,1992-07-26 00:00:00,standings_6239
7042,298,57,5.0,8,0,1992-07-26 00:00:00,standings_6240
7043,298,105,5.0,9,0,1992-07-26 00:00:00,standings_6241
7044,298,127,0.0,20,0,1992-07-26 00:00:00,standings_6242
7045,298,79,0.0,24,0,1992-07-26 00:00:00,standings_6243
7046,298,128,0.0,26,0,1992-07-26 00:00:00,standings_6244
7047,298,110,4.0,10,0,1992-07-26 00:00:00,standings_6245
7048,298,109,0.0,21,0,1992-07-26 00:00:00,standings_6246
7049,298,123,0.0,19,0,1992-07-26 00:00:00,standings_6247
7050,298,92,1.0,16,0,1992-07-26 00:00:00,standings_6248
7051,298,55,13.0,7,0,1992-07-26 00:00:00,standings_6249
7052,298,122,2.0,13,0,1992-07-26 00:00:00,standings_6250
7053,298,81,0.0,18,0,1992-07-26 00:00:00,standings_6251
7054,298,94,2.0,15,0,1992-07-26 00:00:00,standings_6252
7055,298,91,3.0,12,0,1992-07-26 00:00:00,standings_6253
7056,298,104,0.0,23,0,1992-07-26 00:00:00,standings_6254
7057,298,108,0.0,25,0,1992-07-26 00:00:00,standings_6255
7058,298,84,16.0,6,0,1992-07-26 00:00:00,standings_6256
7059,298,129,0.0,22,0,1992-07-26 00:00:00,standings_6257
7060,298,99,0.0,27,0,1992-07-26 00:00:00,standings_6258
7061,298,71,0.0,28,0,1992-07-26 00:00:00,standings_6259
7062,299,95,92.0,1,8,1992-08-16 00:00:00,standings_6260
7063,299,119,40.0,2,0,1992-08-16 00:00:00,standings_6261
7064,299,102,34.0,3,2,1992-08-16 00:00:00,standings_6262
7065,299,30,33.0,4,0,1992-08-16 00:00:00,standings_6263
7066,299,77,24.0,5,1,1992-08-16 00:00:00,standings_6264
7067,299,65,2.0,14,0,1992-08-16 00:00:00,standings_6265
7068,299,100,4.0,11,0,1992-08-16 00:00:00,standings_6266
7069,299,88,0.0,17,0,1992-08-16 00:00:00,standings_6267
7070,299,57,8.0,8,0,1992-08-16 00:00:00,standings_6268
7071,299,105,5.0,9,0,1992-08-16 00:00:00,standings_6269
7072,299,127,0.0,20,0,1992-08-16 00:00:00,standings_6270
7073,299,79,0.0,24,0,1992-08-16 00:00:00,standings_6271
7074,299,128,0.0,27,0,1992-08-16 00:00:00,standings_6272
7075,299,110,4.0,10,0,1992-08-16 00:00:00,standings_6273
7076,299,109,0.0,21,0,1992-08-16 00:00:00,standings_6274
7077,299,123,0.0,19,0,1992-08-16 00:00:00,standings_6275
7078,299,92,1.0,16,0,1992-08-16 00:00:00,standings_6276
7079,299,55,13.0,7,0,1992-08-16 00:00:00,standings_6277
7080,299,122,3.0,13,0,1992-08-16 00:00:00,standings_6278
7081,299,81,0.0,18,0,1992-08-16 00:00:00,standings_6279
7082,299,94,2.0,15,0,1992-08-16 00:00:00,standings_6280
7083,299,91,3.0,12,0,1992-08-16 00:00:00,standings_6281
7084,299,104,0.0,23,0,1992-08-16 00:00:00,standings_6282
7085,299,108,0.0,25,0,1992-08-16 00:00:00,standings_6283
7086,299,84,18.0,6,0,1992-08-16 00:00:00,standings_6284
7087,299,129,0.0,22,0,1992-08-16 00:00:00,standings_6285
7088,299,99,0.0,28,0,1992-08-16 00:00:00,standings_6286
7089,299,71,0.0,26,0,1992-08-16 00:00:00,standings_6287
7090,300,95,98.0,1,8,1992-08-30 00:00:00,standings_6288
7091,300,119,44.0,2,0,1992-08-30 00:00:00,standings_6289
7092,300,102,36.0,4,2,1992-08-30 00:00:00,standings_6290
7093,300,30,43.0,3,1,1992-08-30 00:00:00,standings_6291
7094,300,77,24.0,5,1,1992-08-30 00:00:00,standings_6292
7095,300,65,2.0,14,0,1992-08-30 00:00:00,standings_6293
7096,300,100,4.0,11,0,1992-08-30 00:00:00,standings_6294
7097,300,88,0.0,18,0,1992-08-30 00:00:00,standings_6295
7098,300,57,9.0,8,0,1992-08-30 00:00:00,standings_6296
7099,300,105,5.0,9,0,1992-08-30 00:00:00,standings_6297
7100,300,127,0.0,21,0,1992-08-30 00:00:00,standings_6298
7101,300,79,0.0,24,0,1992-08-30 00:00:00,standings_6299
7102,300,128,0.0,26,0,1992-08-30 00:00:00,standings_6300
7103,300,110,4.0,10,0,1992-08-30 00:00:00,standings_6301
7104,300,109,0.0,17,0,1992-08-30 00:00:00,standings_6302
7105,300,123,0.0,20,0,1992-08-30 00:00:00,standings_6303
7106,300,92,1.0,16,0,1992-08-30 00:00:00,standings_6304
7107,300,55,13.0,7,0,1992-08-30 00:00:00,standings_6305
7108,300,122,3.0,13,0,1992-08-30 00:00:00,standings_6306
7109,300,81,0.0,19,0,1992-08-30 00:00:00,standings_6307
7110,300,94,2.0,15,0,1992-08-30 00:00:00,standings_6308
7111,300,91,3.0,12,0,1992-08-30 00:00:00,standings_6309
7112,300,104,0.0,23,0,1992-08-30 00:00:00,standings_6310
7113,300,108,0.0,25,0,1992-08-30 00:00:00,standings_6311
7114,300,84,21.0,6,0,1992-08-30 00:00:00,standings_6312
7115,300,129,0.0,22,0,1992-08-30 00:00:00,standings_6313
7116,300,99,0.0,29,0,1992-08-30 00:00:00,standings_6314
7117,300,71,0.0,27,0,1992-08-30 00:00:00,standings_6315
68160,969,830,10.0,5,0,2017-03-26 05:00:00,standings_6316
7119,300,125,0.0,28,0,1992-08-30 00:00:00,standings_6317
7120,300,131,0.0,30,0,1992-08-30 00:00:00,standings_6318
7121,301,95,98.0,1,8,1992-09-13 00:00:00,standings_6319
7122,301,119,46.0,4,0,1992-09-13 00:00:00,standings_6320
7123,301,102,46.0,3,3,1992-09-13 00:00:00,standings_6321
7124,301,30,47.0,2,1,1992-09-13 00:00:00,standings_6322
7125,301,77,27.0,5,1,1992-09-13 00:00:00,standings_6323
7126,301,65,2.0,14,0,1992-09-13 00:00:00,standings_6324
7127,301,100,4.0,11,0,1992-09-13 00:00:00,standings_6325
7128,301,88,0.0,18,0,1992-09-13 00:00:00,standings_6326
7129,301,57,9.0,8,0,1992-09-13 00:00:00,standings_6327
7130,301,105,5.0,9,0,1992-09-13 00:00:00,standings_6328
7131,301,127,0.0,21,0,1992-09-13 00:00:00,standings_6329
7132,301,79,0.0,24,0,1992-09-13 00:00:00,standings_6330
7133,301,128,0.0,26,0,1992-09-13 00:00:00,standings_6331
7134,301,110,5.0,10,0,1992-09-13 00:00:00,standings_6332
7135,301,109,0.0,17,0,1992-09-13 00:00:00,standings_6333
7136,301,123,0.0,20,0,1992-09-13 00:00:00,standings_6334
7137,301,92,1.0,16,0,1992-09-13 00:00:00,standings_6335
7138,301,55,13.0,7,0,1992-09-13 00:00:00,standings_6336
7139,301,122,3.0,13,0,1992-09-13 00:00:00,standings_6337
7140,301,81,0.0,19,0,1992-09-13 00:00:00,standings_6338
7141,301,94,2.0,15,0,1992-09-13 00:00:00,standings_6339
7142,301,91,3.0,12,0,1992-09-13 00:00:00,standings_6340
7143,301,104,0.0,23,0,1992-09-13 00:00:00,standings_6341
7144,301,108,0.0,25,0,1992-09-13 00:00:00,standings_6342
7145,301,84,27.0,6,0,1992-09-13 00:00:00,standings_6343
7146,301,129,0.0,22,0,1992-09-13 00:00:00,standings_6344
7147,301,99,0.0,29,0,1992-09-13 00:00:00,standings_6345
7148,301,71,0.0,27,0,1992-09-13 00:00:00,standings_6346
68159,969,8,12.0,4,0,2017-03-26 05:00:00,standings_6347
7150,301,125,0.0,28,0,1992-09-13 00:00:00,standings_6348
7151,301,131,0.0,30,0,1992-09-13 00:00:00,standings_6349
7152,302,95,108.0,1,9,1992-09-27 00:00:00,standings_6350
7153,302,119,46.0,4,0,1992-09-27 00:00:00,standings_6351
7154,302,102,50.0,2,3,1992-09-27 00:00:00,standings_6352
7155,302,30,47.0,3,1,1992-09-27 00:00:00,standings_6353
7156,302,77,33.0,5,1,1992-09-27 00:00:00,standings_6354
7157,302,65,2.0,14,0,1992-09-27 00:00:00,standings_6355
7158,302,100,4.0,11,0,1992-09-27 00:00:00,standings_6356
7159,302,88,0.0,18,0,1992-09-27 00:00:00,standings_6357
7160,302,57,11.0,8,0,1992-09-27 00:00:00,standings_6358
7161,302,105,6.0,9,0,1992-09-27 00:00:00,standings_6359
7162,302,127,0.0,21,0,1992-09-27 00:00:00,standings_6360
7163,302,79,0.0,24,0,1992-09-27 00:00:00,standings_6361
7164,302,128,0.0,26,0,1992-09-27 00:00:00,standings_6362
7165,302,110,5.0,10,0,1992-09-27 00:00:00,standings_6363
7166,302,109,0.0,17,0,1992-09-27 00:00:00,standings_6364
7167,302,123,0.0,19,0,1992-09-27 00:00:00,standings_6365
7168,302,92,1.0,16,0,1992-09-27 00:00:00,standings_6366
7169,302,55,13.0,7,0,1992-09-27 00:00:00,standings_6367
7170,302,122,3.0,13,0,1992-09-27 00:00:00,standings_6368
7171,302,81,0.0,20,0,1992-09-27 00:00:00,standings_6369
7172,302,94,2.0,15,0,1992-09-27 00:00:00,standings_6370
7173,302,91,3.0,12,0,1992-09-27 00:00:00,standings_6371
7174,302,104,0.0,23,0,1992-09-27 00:00:00,standings_6372
7175,302,108,0.0,25,0,1992-09-27 00:00:00,standings_6373
7176,302,84,30.0,6,0,1992-09-27 00:00:00,standings_6374
7177,302,129,0.0,22,0,1992-09-27 00:00:00,standings_6375
7178,302,99,0.0,30,0,1992-09-27 00:00:00,standings_6376
7179,302,71,0.0,28,0,1992-09-27 00:00:00,standings_6377
68158,969,822,15.0,3,0,2017-03-26 05:00:00,standings_6378
7181,302,125,0.0,27,0,1992-09-27 00:00:00,standings_6379
7182,302,131,0.0,29,0,1992-09-27 00:00:00,standings_6380
7183,303,95,108.0,1,9,1992-10-25 00:00:00,standings_6381
7184,303,119,56.0,2,1,1992-10-25 00:00:00,standings_6382
7185,303,102,50.0,3,3,1992-10-25 00:00:00,standings_6383
7186,303,30,47.0,4,1,1992-10-25 00:00:00,standings_6384
7187,303,77,39.0,5,1,1992-10-25 00:00:00,standings_6385
7188,303,65,2.0,14,0,1992-10-25 00:00:00,standings_6386
7189,303,100,4.0,11,0,1992-10-25 00:00:00,standings_6387
7190,303,88,0.0,19,0,1992-10-25 00:00:00,standings_6388
7191,303,57,11.0,8,0,1992-10-25 00:00:00,standings_6389
7192,303,105,6.0,10,0,1992-10-25 00:00:00,standings_6390
7193,303,127,0.0,22,0,1992-10-25 00:00:00,standings_6391
7194,303,79,0.0,25,0,1992-10-25 00:00:00,standings_6392
7195,303,128,0.0,27,0,1992-10-25 00:00:00,standings_6393
7196,303,110,8.0,9,0,1992-10-25 00:00:00,standings_6394
7197,303,109,0.0,18,0,1992-10-25 00:00:00,standings_6395
7198,303,123,0.0,20,0,1992-10-25 00:00:00,standings_6396
7199,303,92,1.0,17,0,1992-10-25 00:00:00,standings_6397
7200,303,55,15.0,7,0,1992-10-25 00:00:00,standings_6398
7201,303,122,3.0,13,0,1992-10-25 00:00:00,standings_6399
7202,303,81,0.0,21,0,1992-10-25 00:00:00,standings_6400
7203,303,94,2.0,15,0,1992-10-25 00:00:00,standings_6401
7204,303,91,3.0,12,0,1992-10-25 00:00:00,standings_6402
7205,303,104,1.0,16,0,1992-10-25 00:00:00,standings_6403
7206,303,108,0.0,26,0,1992-10-25 00:00:00,standings_6404
7207,303,84,34.0,6,0,1992-10-25 00:00:00,standings_6405
7208,303,129,0.0,24,0,1992-10-25 00:00:00,standings_6406
7209,303,99,0.0,31,0,1992-10-25 00:00:00,standings_6407
7210,303,71,0.0,29,0,1992-10-25 00:00:00,standings_6408
68157,969,1,18.0,2,0,2017-03-26 05:00:00,standings_6409
7212,303,125,0.0,28,0,1992-10-25 00:00:00,standings_6410
7213,303,131,0.0,23,0,1992-10-25 00:00:00,standings_6411
7214,303,78,0.0,30,0,1992-10-25 00:00:00,standings_6412
7215,304,95,108.0,1,9,1992-11-08 00:00:00,standings_6413
7216,304,119,56.0,2,1,1992-11-08 00:00:00,standings_6414
7217,304,102,50.0,4,3,1992-11-08 00:00:00,standings_6415
7218,304,30,53.0,3,1,1992-11-08 00:00:00,standings_6416
7219,304,77,49.0,5,2,1992-11-08 00:00:00,standings_6417
7220,304,65,2.0,15,0,1992-11-08 00:00:00,standings_6418
7221,304,100,4.0,11,0,1992-11-08 00:00:00,standings_6419
7222,304,88,0.0,20,0,1992-11-08 00:00:00,standings_6420
7223,304,57,11.0,8,0,1992-11-08 00:00:00,standings_6421
7224,304,105,6.0,10,0,1992-11-08 00:00:00,standings_6422
7225,304,127,0.0,23,0,1992-11-08 00:00:00,standings_6423
7226,304,79,0.0,25,0,1992-11-08 00:00:00,standings_6424
7227,304,128,0.0,27,0,1992-11-08 00:00:00,standings_6425
7228,304,110,8.0,9,0,1992-11-08 00:00:00,standings_6426
7229,304,109,0.0,21,0,1992-11-08 00:00:00,standings_6427
7230,304,123,2.0,14,0,1992-11-08 00:00:00,standings_6428
7231,304,92,1.0,19,0,1992-11-08 00:00:00,standings_6429
7232,304,55,18.0,7,0,1992-11-08 00:00:00,standings_6430
7233,304,122,3.0,13,0,1992-11-08 00:00:00,standings_6431
7234,304,81,0.0,22,0,1992-11-08 00:00:00,standings_6432
7235,304,94,2.0,16,0,1992-11-08 00:00:00,standings_6433
7236,304,91,3.0,12,0,1992-11-08 00:00:00,standings_6434
7237,304,104,1.0,18,0,1992-11-08 00:00:00,standings_6435
7238,304,108,0.0,26,0,1992-11-08 00:00:00,standings_6436
7239,304,84,38.0,6,0,1992-11-08 00:00:00,standings_6437
7240,304,129,0.0,24,0,1992-11-08 00:00:00,standings_6438
7241,304,99,0.0,32,0,1992-11-08 00:00:00,standings_6439
7242,304,71,0.0,30,0,1992-11-08 00:00:00,standings_6440
68156,969,20,25.0,1,1,2017-03-26 05:00:00,standings_6441
7244,304,125,0.0,28,0,1992-11-08 00:00:00,standings_6442
7245,304,131,1.0,17,0,1992-11-08 00:00:00,standings_6443
7246,304,78,0.0,29,0,1992-11-08 00:00:00,standings_6444
7247,304,136,0.0,31,0,1992-11-08 00:00:00,standings_6445
17127,306,128,0.0,34,0,1991-03-24 00:00:00,standings_6446
17126,306,129,0.0,32,0,1991-03-24 00:00:00,standings_6447
17125,306,142,0.0,33,0,1991-03-24 00:00:00,standings_6448
17124,306,110,0.0,27,0,1991-03-24 00:00:00,standings_6449
17123,306,141,0.0,31,0,1991-03-24 00:00:00,standings_6450
17122,306,100,0.0,21,0,1991-03-24 00:00:00,standings_6451
17121,306,140,0.0,30,0,1991-03-24 00:00:00,standings_6452
17120,306,133,0.0,29,0,1991-03-24 00:00:00,standings_6453
17119,306,103,0.0,25,0,1991-03-24 00:00:00,standings_6454
17118,306,109,0.0,26,0,1991-03-24 00:00:00,standings_6455
17117,306,81,0.0,12,0,1991-03-24 00:00:00,standings_6456
17116,306,139,0.0,19,0,1991-03-24 00:00:00,standings_6457
17115,306,87,0.0,23,0,1991-03-24 00:00:00,standings_6458
17114,306,127,0.0,28,0,1991-03-24 00:00:00,standings_6459
17113,306,95,0.0,20,0,1991-03-24 00:00:00,standings_6460
17162,307,120,0.0,33,0,1991-04-28 00:00:00,standings_6461
17161,307,128,0.0,20,0,1991-04-28 00:00:00,standings_6462
17160,307,129,0.0,34,0,1991-04-28 00:00:00,standings_6463
17159,307,142,0.0,35,0,1991-04-28 00:00:00,standings_6464
17158,307,110,0.0,27,0,1991-04-28 00:00:00,standings_6465
17157,307,141,1.0,13,0,1991-04-28 00:00:00,standings_6466
17156,307,100,0.0,22,0,1991-04-28 00:00:00,standings_6467
17155,307,140,0.0,32,0,1991-04-28 00:00:00,standings_6468
17154,307,133,0.0,31,0,1991-04-28 00:00:00,standings_6469
17153,307,103,0.0,30,0,1991-04-28 00:00:00,standings_6470
17152,307,109,4.0,6,0,1991-04-28 00:00:00,standings_6471
17151,307,81,0.0,18,0,1991-04-28 00:00:00,standings_6472
17150,307,139,0.0,24,0,1991-04-28 00:00:00,standings_6473
17149,307,87,0.0,17,0,1991-04-28 00:00:00,standings_6474
17148,307,127,0.0,25,0,1991-04-28 00:00:00,standings_6475
17147,307,95,0.0,26,0,1991-04-28 00:00:00,standings_6476
17146,307,77,10.0,2,0,1991-04-28 00:00:00,standings_6477
17145,307,123,0.0,14,0,1991-04-28 00:00:00,standings_6478
17144,307,122,0.0,29,0,1991-04-28 00:00:00,standings_6479
17143,307,105,0.0,28,0,1991-04-28 00:00:00,standings_6480
17142,307,90,0.0,15,0,1991-04-28 00:00:00,standings_6481
17141,307,119,6.0,4,0,1991-04-28 00:00:00,standings_6482
17140,307,57,2.0,9,0,1991-04-28 00:00:00,standings_6483
17197,308,120,0.0,32,0,1991-05-12 00:00:00,standings_6484
17196,308,128,0.0,24,0,1991-05-12 00:00:00,standings_6485
17195,308,129,0.0,34,0,1991-05-12 00:00:00,standings_6486
17193,308,110,0.0,28,0,1991-05-12 00:00:00,standings_6487
